Id,PostTypeId,AcceptedAnswerId,creationDate,CurrentDate,Days,Score,ViewCount,Body,LastActivityDate,Title,Tags,AnswerCount,CommentCount,Class
48586571,1,48587001,02-02-18,23-10-20,994,1,680,"<p>I'm following this guide: <a href=""https://docs.oracle.com/cd/E56351_01/doc.30/e87809/getting-started-with-RESTful-services.htm#AELIG90200"" rel=""nofollow noreferrer"">https://docs.oracle.com/cd/E56351_01/doc.30/e87809/getting-started-with-RESTful-services.htm#AELIG90200</a></p>

<p>but I got stuck in ""F.2 Create a RESTful Service from a SQL Query"".</p>

<p>In the folder where Oracle REST Data Services was installed, I entered the following command in a command prompt:</p>

<pre><code>java -jar ords.war user test_developer ""SQL Developer""
</code></pre>

<p>and I got this error:</p>

<pre><code>java.lang.NoClassDefFoundError: javax/xml/bind/ValidationEventHandler
        at java.base/java.lang.Class.getDeclaredFields0(Native Method)
        at java.base/java.lang.Class.privateGetDeclaredFields(Unknown Source)
        at java.base/java.lang.Class.getDeclaredFields(Unknown Source)
        at oracle.dbtools.injector.impl.__Reflections.constantFields(__Reflectio                           ns.java:30)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:356)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:378)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:310)
        at oracle.dbtools.common.di.Services$Builder.add(Services.java:409)
        at oracle.dbtools.common.di.Services$Builder.load(Services.java:474)
        at oracle.dbtools.common.app.ApplicationContext.loadServices(Application                           Context.java:167)
        at oracle.dbtools.cmdline.Commands.main(Commands.java:345)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Nativ                           e Method)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknow                           n Source)
        at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Un                           known Source)
        at java.base/java.lang.reflect.Method.invoke(Unknown Source)
        at oracle.dbtools.jarcl.Entrypoint.main(Entrypoint.java:58)
Caused by: java.lang.ClassNotFoundException: javax.xml.bind.ValidationEventHandl                           er
        at java.base/java.lang.ClassLoader.findClass(Unknown Source)
        at oracle.dbtools.jarcl.JarClassLoader.findClass(JarClassLoader.java:63)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        ... 16 more
java.lang.NoClassDefFoundError: javax/xml/bind/JAXBException
        at java.base/java.lang.Class.getDeclaredFields0(Native Method)
        at java.base/java.lang.Class.privateGetDeclaredFields(Unknown Source)
        at java.base/java.lang.Class.getDeclaredFields(Unknown Source)
        at oracle.dbtools.injector.impl.__Reflections.constantFields(__Reflectio                           ns.java:30)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:356)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:378)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:310)
        at oracle.dbtools.common.di.Services$Builder.add(Services.java:409)
        at oracle.dbtools.common.di.Services$Builder.load(Services.java:474)
        at oracle.dbtools.common.app.ApplicationContext.loadServices(Application                           Context.java:167)
        at oracle.dbtools.cmdline.Commands.main(Commands.java:345)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Nativ                           e Method)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknow                           n Source)
        at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Un                           known Source)
        at java.base/java.lang.reflect.Method.invoke(Unknown Source)
        at oracle.dbtools.jarcl.Entrypoint.main(Entrypoint.java:58)
Caused by: java.lang.ClassNotFoundException: javax.xml.bind.JAXBException
        at java.base/java.lang.ClassLoader.findClass(Unknown Source)
        at oracle.dbtools.jarcl.JarClassLoader.findClass(JarClassLoader.java:63)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        ... 16 more
java.lang.NoClassDefFoundError: javax/xml/bind/JAXBException
        at java.base/java.lang.Class.getDeclaredFields0(Native Method)
        at java.base/java.lang.Class.privateGetDeclaredFields(Unknown Source)
        at java.base/java.lang.Class.getDeclaredFields(Unknown Source)
        at oracle.dbtools.injector.impl.__Reflections.constantFields(__Reflectio                           ns.java:30)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:356)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:378)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.add(InjectorImpl.ja                           va:310)
        at oracle.dbtools.common.di.Services$Builder.add(Services.java:409)
        at oracle.dbtools.common.di.Services$Builder.load(Services.java:474)
        at oracle.dbtools.common.app.ApplicationContext.loadServices(Application                           Context.java:167)
        at oracle.dbtools.cmdline.Commands.main(Commands.java:345)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Nativ                           e Method)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknow                           n Source)
        at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Un                           known Source)
        at java.base/java.lang.reflect.Method.invoke(Unknown Source)
        at oracle.dbtools.jarcl.Entrypoint.main(Entrypoint.java:58)
Caused by: java.lang.ClassNotFoundException: javax.xml.bind.JAXBException
        at java.base/java.lang.ClassLoader.findClass(Unknown Source)
        at oracle.dbtools.jarcl.JarClassLoader.findClass(JarClassLoader.java:63)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        ... 16 more
null
java.lang.reflect.InvocationTargetException
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Nativ                           e Method)
        at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknow                           n Source)
        at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Un                           known Source)
        at java.base/java.lang.reflect.Method.invoke(Unknown Source)
        at oracle.dbtools.jarcl.Entrypoint.main(Entrypoint.java:58)
Caused by: java.lang.NoClassDefFoundError: javax/xml/bind/ValidationEventHandler
        at java.base/java.lang.Class.getDeclaredConstructors0(Native Method)
        at java.base/java.lang.Class.privateGetDeclaredConstructors(Unknown Sour                           ce)
        at java.base/java.lang.Class.getDeclaredConstructors(Unknown Source)
        at oracle.dbtools.injector.impl.__Reflections.getConstructorsAnnotatedWi                           th(__Reflections.java:56)
        at oracle.dbtools.injector.impl.Constructors.getInjectConstructors(Const                           ructors.java:39)
        at oracle.dbtools.injector.impl.DependencyGraph.annotatedConstructor(Dep                           endencyGraph.java:416)
        at oracle.dbtools.injector.impl.DependencyGraph.dependencies(DependencyG                           raph.java:204)
        at oracle.dbtools.injector.impl.DependencyGraph.graph(DependencyGraph.ja                           va:297)
        at oracle.dbtools.injector.impl.DependencyGraph.&lt;init&gt;(DependencyGraph.j                           ava:55)
        at oracle.dbtools.injector.impl.DependencyGraph.&lt;init&gt;(DependencyGraph.j                           ava:37)
        at oracle.dbtools.injector.impl.DependencyGraph$Builder.build(Dependency                           Graph.java:490)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.build(InjectorImpl.                           java:385)
        at oracle.dbtools.injector.impl.InjectorImpl$Builder.build(InjectorImpl.                           java:310)
        at oracle.dbtools.common.di.Services$Builder.build(Services.java:416)
        at oracle.dbtools.common.di.Services$Builder.build(Services.java:431)
        at oracle.dbtools.conf.ConfigurationSettings.injectConfigurationSettingV                           alues(ConfigurationSettings.java:48)
        at oracle.dbtools.common.app.ApplicationContext.&lt;init&gt;(ApplicationContex                           t.java:98)
        at oracle.dbtools.common.app.ApplicationContext.&lt;init&gt;(ApplicationContex                           t.java:48)
        at oracle.dbtools.cmdline.Commands.main(Commands.java:345)
        ... 5 more
Caused by: java.lang.ClassNotFoundException: javax.xml.bind.ValidationEventHandl                           er
        at java.base/java.lang.ClassLoader.findClass(Unknown Source)
        at oracle.dbtools.jarcl.JarClassLoader.findClass(JarClassLoader.java:63)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        at java.base/java.lang.ClassLoader.loadClass(Unknown Source)
        ... 24 more
</code></pre>

<p>Why is this for? and How to fix it?</p>
",02-02-18 19:07,"ORDS ""java -jar ords.war"" command error",<java><oracle-ords>,1,3,
13948613,1,13966075,19-12-12,23-10-20,2865,1,17710,"<p>I am currently using oci8 driver on Codeigniter.
While updating a field that will have more than 4000 chars, I was given a error :</p>

<pre><code> ORA-01704: string literal too long
</code></pre>

<p>So, going through few blogs, I got this:</p>

<pre><code>    declare
    vClobVal varchar2(32767) := 'long text'
    begin
    update FMS_K_OFFICEWISE_LETTER set FKOL_LETTER_BODY=vClobVal 
    where FKOL_OFFICEWISE_LETTER_ID=240;
    end;
</code></pre>

<p>This worked for me when fired at Toad.
Now, I created a stored procedure and compiled as :</p>

<pre><code>    CREATE OR REPLACE PROCEDURE FMIS3.UPDATE_LETTER_BODY  ( body_text IN FMS_K_OFFICEWISE_LETTER.FKOL_LETTER_BODY%type,condition_id in FMS_K_OFFICEWISE_LETTER.FKOL_OFFICEWISE_LETTER_ID%type)IS
    begin    
        update FMS_K_OFFICEWISE_LETTER set FKOL_LETTER_BODY=body_text 
    end;
</code></pre>

<p>and this does not work for more than 4000 chars again. Can't I define the size of varchar2 as it gave me error. Any suggestions ?</p>

<p>Even tried using PDO by binding parameters, works only when the string is of size less than 4000 chars  :(</p>

<pre><code>    $conn = new PDO(""oci:dbname="".$this-&gt;db-&gt;hostname,$this-&gt;db-&gt;username,$this-&gt;db-&gt;password);
    $params = array(
        ':body_text' =&gt; ""Long String""
    );
    $sth = $conn-&gt;prepare(""update FMS_K_OFFICEWISE_LETTER set FKOL_LETTER_BODY = :body_text
                            where FKOL_OFFICEWISE_LETTER_ID=241"");            
    $sth-&gt;execute($params) or die('error occured');
</code></pre>
",20-12-12 5:50,More than 4000 chars gives string literal too long error on oracle,<sql><database><oracle><plsql><pdo>,3,2,
24434646,1,,26-06-14,23-10-20,2311,1,200,"<p>Suppose I have the following 3 tables in an Oracle DB:</p>

<p><strong>TABLE1:</strong></p>

<pre><code>Table1Id    Field1    Field2    Field3
</code></pre>

<p>With <code>Table1Id</code> as the primary key, but <code>Field1</code> also being unique and could be made a primary key, even though it isn't defined as such in my DB.</p>

<p><strong>Table2:</strong></p>

<pre><code>Table2Id    Field1    Field4    Field5
</code></pre>

<p>With <code>Table2Id</code> as the primary key and <code>Field1</code> matching the values from <code>Field1</code> from <code>Table1</code>.</p>

<p><strong>Table3:</strong></p>

<pre><code>Table3Id   Table1Id   Field6
</code></pre>

<p>With <code>Table3Id</code> as the primary key and <code>Table1Id</code> matching the value from <code>Table1Id</code> from <code>Table1</code>.</p>

<hr>

<p>So, I create an entity framework 5 DB-first model (can't do EF 6 because it seems the Oracle model isn't supported yet in that version) and am able to easily create the association between <code>Table3</code> and <code>Table1</code>, but now I want to create the association between <code>Table2</code> and <code>Table1</code>.</p>

<p>I found that if I add <code>Field1</code> as a primary key in <code>Table1</code> (had to do so by editing the XML for the EDMX file since I otherwise get an error just using the GUI), then I get an issue setting the association since now that there are 2 primary keys, it wants me to map both to fields in <code>Table2</code>. If I leave the association from <code>Table1</code> > <code>Table1Id</code> as blank and only fill in the association for <code>Table1</code> > <code>Field1</code> to <code>Table2</code> > <code>Field1</code>, I get the a <a href=""https://stackoverflow.com/questions/13331531/properties-referred-by-the-principal-role-app-must-be-exactly-identical-to-the-k"">111 Error</a>.</p>

<p>I am still VERY new to Entity Framework... I hope I explained my question well, but I have no clue how to overcome this... I've seen some answers that say it can't be done in EF4, but is there a way in the later version?</p>

<p>Any help at all (please remember I'm an EF newbie!!) would REALLY be appreciated!!</p>
",26-06-14 15:33,Entity Framework 5 DB-first association on a non-primary key field error,<c#><oracle><entity-framework>,0,7,
13962772,1,13962793,19-12-12,23-10-20,2865,5,40205,"<p>I'm relatively new to databases. I am using Oracle and I'm trying to implement this query to find the number of personal training sessions the member has had.</p>

<p>The tables are;</p>

<p><strong>MEMBERS</strong>  </p>

<pre><code>MEMBERS_ID(NUMBER),
MEMBERSHIP_TYPE_CODE(VARCHAR),
ADDRESS_ID(NUMBER), CLUB_ID(NUMBER) 
MEMBER_NAME(VARCHAR), 
MEMBER_PHONE(VARCHAR), 
MEMBER_EMAIL(VARCHAR)
</code></pre>

<p><strong>PERSONAL_TRAINING_SESSIONS</strong></p>

<pre><code>SESSION_ID(VARHCAR), 
MEMBER_ID (NUMBER), 
STAFF_ID(VARCHAR), 
SESSION_DATETIME(DATE)
</code></pre>

<p>My query is returing this error:</p>

<blockquote>
  <p>ORA-00979: not a GROUP BY expression
  00979. 00000 -  ""not a GROUP BY expression""
  *Cause:<br>
  *Action: Error at Line: 1 Column: 8</p>
</blockquote>

<pre><code>SELECT MEMBERS.MEMBER_ID,MEMBERS.MEMBER_NAME, COUNT(personal_training_sessions.session_id)
FROM MEMBERS JOIN personal_training_sessions
ON personal_training_sessions.member_id=members.member_id
GROUP BY personal_training_sessions.session_id;
</code></pre>

<p>Can anyone point me in the right direction? I have looked around do I need to separate the count query?</p>
",19-12-12 23:25,Not a GROUP BY expression error,<sql><oracle><group-by>,2,1,
32310609,1,32311291,31-08-15,23-10-20,1880,2,6398,"<p>I am learning PL/SQL. I have written the procedure below  using cursor and nested table to display employee names. </p>

<pre><code>create or replace procedure
  employees_data
is
  cursor c1 is select * from employees;
  type empl_tbl is table of c1%rowtype;
  emp_data empl_tbl;
begin
  open c1; 
    LOOP
    fetch c1 bulk collect into emp_data limit 100;
    exit when sql%notfound;
    for i in 1..emp_data.last
      loop
      dbms_output.put_line ('employee name is : ' || to_char(emp_data(i).first_name));
    end loop;
    end loop;
    close c1;
end employees_data;
</code></pre>

<p>It compilesd without any errors. When I am executing the procedure, I am able to display all the employees names. But, the below error is thrown before displaying data. Can anyone please help me out of this?</p>

<pre><code>Error starting at line : 1 in command -
exec employees_data()
Error report -
ORA-06502: PL/SQL: numeric or value error
ORA-06512: at ""HR.EMPLOYEES_DATA"", line 12
ORA-06512: at line 1
06502. 00000 -  ""PL/SQL: numeric or value error%s""
*Cause:    An arithmetic, numeric, string, conversion, or constraint error
           occurred. For example, this error occurs if an attempt is made to
           assign the value NULL to a variable declared NOT NULL, or if an
           attempt is made to assign an integer larger than 99 to a variable
           declared NUMBER(2).
*Action:   Change the data, how it is manipulated, or how it is declared so
           that values do not violate constraints.
</code></pre>

<p>Thanks in advance.</p>
",31-08-15 16:33,Error - ORA-06502: PL/SQL: numeric or value error,<oracle><plsql><bulk-operations>,1,0,
338609,1,749691,03-12-08,23-10-20,4342,3,3181,"<p>I've got an insert into a table using ODBC 3.0 on Oracle 10g that is failing and I have no idea why. The database is on Windows Server 2003. The client is on Windows XP.</p>

<p>The table:</p>

<pre><code>CREATE TABLE test ( testcol NUMBER(20,0) NULL );
</code></pre>

<p>The ODBC calls:</p>

<pre><code>SQLAllocHandle(SQL_HANDLE_STMT) = SQL_SUCCESS
SQLPrepare(INSERT INTO test (testcol) VALUES (?);) = SQL_SUCCESS

SQLINTEGER nStrLen = 0;
__int64 nInt64 = 99;
SQLBindParameter(hStatement, 1, SQL_PARAM_INPUT, 
    SQL_C_SBIGINT, SQL_BIGINT, 20, 0, &amp;nInt64, 0, &amp;nStrLen) = SQL_SUCCESS

SQLExecute() = SQL_ERROR
SQLGetDiagRec(1) = SQL_NO_DATA
</code></pre>

<p><code>SQLBindParameter</code> succeeds but then <code>SQLExecute</code> fails. There is no diagnostic message.</p>

<p>I have had to resort to writing the int64 to a string and binding it as a string. Is this the only way to bind a int64?</p>
",15-07-10 17:29,Binding int64 (SQL_BIGINT) as query parameter causes error during execution in Oracle 10g ODBC,<oracle><odbc><oracle10g>,1,2,
24503219,1,24552054,01-07-14,23-10-20,2306,3,1049,"<p>I have migrated my application from JDeveloper 11.1.2.4 to JDeveloper 12c(12.1.3.0). My application cleaned and compiled successfully. Application Module tested successfully. But when i am running my application (ViewController)weblogic started but application not deployed, i am getting below error in JDeveloper Console when running in iOS devices.</p>

<pre><code>[11:04:36 AM] The following build commands failed:
[11:04:36 AM] warning: (armv7) /tmp/lto.o unable to open object file
[11:04:36 AM] warning: (armv7) /tmp/lto.o unable to open object file
[11:04:36 AM] Command-line execution failed (Return code: 65)
[11:04:36 AM] Deployment cancelled.
[11:04:36 AM] ----  Deployment incomplete  ----.
[11:04:36 AM] Failed to build the iOS application bundle.
[11:04:36 AM] Deployment failed due to one or more errors returned by '/Applications/Xcode.app/Contents/Developer/usr/bin/xcodebuild'.  
</code></pre>

<p>The following is a summary of the returned error(s):</p>

<pre><code>Command-line execution failed (Return code: 65)
The following build commands failed:
PhaseScriptExecution Run\ Script /Users/kahunasystems/jdeveloper/mywork/NewCityLV/deploy/iOS1/build/build-output/Oracle_ADFmc_Container_Template.build/Debug-iphoneos/Oracle_ADFmc_Container_Template.build/Script-4BED853A1911CA5400134289.sh
(1 failure)
</code></pre>

<p>Any idea regarding this?</p>
",03-07-14 11:06,JDeveloper 12c getting error after migration my Apps from JDeveloper 11.1.2.4,<java><ios><oracle><oracle-adf><jdeveloper>,1,0,
8333161,1,,30-11-11,23-10-20,3250,1,872,"<p>Maybe a strange title, I'll try to explain.
I have two Oracle servers serverA and serverB.</p>

<ul>
<li>On serverA I have a table tabA in which every minute a row is
inserted. </li>
<li>On serverB I create a table tabB that has the same
structure as tabA. </li>
<li>On serverA I create a dblink to serverB. On
serverA I create a insert trigger like</li>
</ul>

<p>On A</p>

<pre><code>create trigger tabA_trig
after insert on tabA
begin
insert into tabB@serverB(...) values(:new....,:new... etc);

exception
 when others then null;
end tabA_trig;
</code></pre>

<p>After the creation of this trigger a new row is inserted into tabB every time a new row is inserted into tabA, as expected.</p>

<p>HOWEVER: when the communication between serverA and serverB is broken, I don't get any errors (the exception above takes care of that), BUT no data is inserted into tabA either! Very strange, and what is even stranger is that after about 15 minutes, new data gets inserted into tabA again. After a while the missing data starts to fill in the hole and after a while no data is missing and the insert functions as expected.</p>

<p>Example (tabA and tabB, first column time minutes and hours, second column value):</p>

<pre><code>Network OK:
tabA 1000 22;1001 22;1002 22
tabB 1000 22;1001 22;1002 22    

Network ERROR:
About 15 minutes of no new data.

After 15 minutes:
tabA 1000 22;1001 22;1002 22;1017 22;1018 22;....
tabB 1000 22;1001 22;1002 22


After 30 minutes:
tabA 1000 22;1001 22;1002 22;1003 22;1004 22;1005 22;1006 22;1017 22;1018 22;....
tabB 1000 22;1001 22;1002 22

After 1 hour:
tabA 1000 22;1001 22;1002 22;1003 22;1004 22;1005 22;1006 22;1006 22;...;1017 22;1018 22;....
tabB 1000 22;1001 22;1002 22
</code></pre>

<p>If I disable the trigger, the insert on tabA works immediately.</p>

<p>The reason I'm using triggers and not materialized views is that I want to keep all data that has been replicated to tabB even when data is deleted from tabA.</p>

<p>Does anyone know what to do about this?</p>
",01-12-11 2:45,Insert delayed when network error and insert trigger inserting on dblink-table,<oracle>,3,0,
48660231,1,,07-02-18,23-10-20,989,1,195,"<p>I am writing a R Markdown file with a sequence of sql chunks. Each chunk contains a <code>CREATE TABLE</code> statement that writes data into an Oracle database. For instance: </p>

<pre><code>```{r setup}
library(knitr)
library(ROracle)
con &lt;- dbConnect(dbDriver(""Oracle""), ...)
```

```{sql, connection = ""con""}    
CREATE TABLE TEST AS SELECT * FROM TESTTABLE
```
</code></pre>

<p>Ideally, I would like to get a report that contains the SQLs followed by messages of success or failure. However, when I run the chunks, tables are successfully created, but the following error messages appear: </p>

<blockquote>
  <p>Error in seq_len(ncol(data)) :    argument must be coercible to
  non-negative integer In addition: Warning message: In
  seq_len(ncol(data)) : first element used of 'length.out' argument</p>
</blockquote>

<p>This suggests to me that the result of the SQL statement (which is a logical TRUE or FALSE) cannot be transformed and displayed correctly. A workaround is to assign the result of the SQL to R via the <code>output.var</code> option and then print it in a separate R chunk. </p>

<pre><code>```{sql, connection = ""con"", output.var = ""createTableResult""}    
CREATE TABLE TEST AS
SELECT * FROM TESTTABLE
```

```{r}
createTableResult
```

[1] TRUE
</code></pre>

<p>Is there a way to avoid this workaround? 
Can I somehow get the resulting TRUE or FALSE message directly from the SQL chunk?</p>
",07-02-18 9:31,R Markdown / knitr with sql engine - error when creating new table in Oracle database,<sql><r><oracle><knitr><r-markdown>,0,0,
24503753,1,,01-07-14,23-10-20,2306,1,6575,"<p>Can someone please solve this error:</p>

<pre><code>create or replace procedure email
as
begin
utl_mail.send(sender =&gt; 'abc@gmail.com',
recipients =&gt; 'xyz@gmail.com',
subject    =&gt; 'Test utl_mail.send procedure',
message    =&gt; 'test!');
end;
/
</code></pre>

<p>Procedure created.</p>

<pre><code>execute email;
BEGIN email; END;

*
ERROR at line 1:
ORA-29279: SMTP permanent error: 550 5.7.1 Unable to relay
ORA-06512: at ""SYS.UTL_SMTP"", line 21
ORA-06512: at ""SYS.UTL_SMTP"", line 99
ORA-06512: at ""SYS.UTL_SMTP"", line 241
ORA-06512: at ""SYS.UTL_MAIL"", line 424
ORA-06512: at ""SYS.UTL_MAIL"", line 594
ORA-06512: at ""SYS.EMAIL"", line 4
ORA-06512: at line 1
</code></pre>

<p>I have configured database with utl_mail previously.</p>
",01-07-14 6:38,SMTP permanent error: 550 5.7.1 Unable to relay,<sql><database><oracle><oracle10g>,0,4,
24552039,1,24552353,03-07-14,23-10-20,2304,2,456,"<p>i have a tricky SQL Problem:</p>

<p>We have a huge SQL Script which installs our application on the DB server.</p>

<p>We want to skip the database installation if the latest update didn't change anything in the DB.</p>

<p>I have implemented following check, which is executed before the other SQL commands:</p>

<p><strong>check_current_version_delta.sql:</strong></p>

<pre><code>DECLARE
  v_deploy_version       VARCHAR2(30) := '&amp;db_deploy_version';
  v_check                BOOLEAN := FALSE;
BEGIN
    DBMS_OUTPUT.PUT_LINE( '--------------------------------------------------------------------------------');
    DBMS_OUTPUT.PUT_LINE( 'Check if we have a new DB version');
    DBMS_OUTPUT.PUT_LINE( '--------------------------------------------------------------------------------');
    FOR cu_version IN (SELECT version FROM &amp;DB_CURRENT_USER..db_deployment WHERE version = v_deploy_version AND ROWNUM = 1) LOOP
      v_check := TRUE;
    END LOOP;
    IF v_check THEN
      RAISE_APPLICATION_ERROR( -20001, 'DB Version: '||v_deploy_version||' is already installed');
    END IF;
END;
/
</code></pre>

<p>This is working very well but our installation team complains about the ORA-XXXXX Error in the log, because they have automated error checks this installation is marked as FAIL (though there was no actual error)</p>

<p><strong>So now the actual problem:</strong></p>

<p>I need to cancel the execution of the SQL without any errors in the LOG. Is this even possible?</p>

<p>Alternative would be to make the rest of the installation dependent on the outcome of the script above. But i'm not sure how to accomplish that.</p>

<p>Have you some suggestions on how to handle it <em>the good way</em>?</p>
",03-07-14 12:02,Cancel SQL *PLUS Execution without raising an error,<sql><database><oracle><plsql><sqlplus>,2,1,
8448799,1,8450622,09-12-11,23-10-20,3241,3,2254,"<p>I have a model named ""Carrier."" In my controller, when I do a <code>Carrier.create(data)</code>, I get this error:</p>

<pre><code>OCIError: ORA-02289: sequence does not exist: select carriers_seq.nextval id from dual
</code></pre>

<p>This is my code in my controller:</p>

<pre><code>class CarriersController &lt; ActionController::Base
    def index
        #stuff
    end

    def update
        @params[""carriers""].each do |id, data|
            #data[""id""]
            if Carrier.exists?(data[""id""])
                carrier = Carrier.find(data[""id""])
                carrier.update_attributes(data)
            else
                Carrier.create(data)
            end
        end
        redirect_to( :action =&gt; ""index"" )
    end
end
</code></pre>

<p>I've done some googling, and I found these two webpages about a solution:</p>

<p><a href=""http://niranjansarade.blogspot.com/2011/03/avoid-oracle-sequence-during.html"" rel=""nofollow"">http://niranjansarade.blogspot.com/2011/03/avoid-oracle-sequence-during.html</a></p>

<p><a href=""http://www.dixis.com/?p=127"" rel=""nofollow"">http://www.dixis.com/?p=127</a></p>

<p>Where should I be putting the code for the ActiveRecord? Should it be going in my model?</p>

<p>Is there another solution to my error?</p>
",04-01-13 14:06,Rails: How do I solve the OCIError: ORA-02289: sequence does not exist error?,<ruby-on-rails><ruby><oracle>,2,0,
